,link,Name,Subtitle,Price,Sale price
173,https://www.nike.com/t/air-more-uptempo-big-kids-shoes-XXS2f0/FD1012-001,Nike Air More Uptempo,Big Kids' Shoes,$150,$64.97
174,https://www.nike.com/t/jordan-galaxy-toddler-french-terry-shorts-set-G7Qbmf/75D176-023,Jordan Galaxy,Toddler French Terry Shorts Set,$44,$37.97
175,https://www.nike.com/t/jordan-max-aura-5-baby-toddler-shoes-6z9FqV/DZ4355-008,Jordan Max Aura 5,Baby/Toddler Shoes,$55,$39.97
176,https://www.nike.com/t/everyday-plus-cushioned-ankle-socks-S9zVnP/DH6304-907,Nike Everyday Plus Cushioned,Ankle Socks,$18,$15.97
177,https://www.nike.com/t/club-mens-french-terry-color-blocked-crew-gK3jKB/FB7848-410,Nike Club,Men's French Terry Color-Blocked Crew,$70,$49.97
178,https://www.nike.com/t/air-flight-huarache-mens-shoes-8Kcnt5/FJ3455-001,Nike Air Flight Huarache,Men's Shoes,$125,$86.97
179,https://www.nike.com/t/one-womens-dri-fit-dress-GnLkvs/FQ7865-361,Nike One,Women's Dri-FIT Dress,$85,$72.97
180,https://www.nike.com/t/sportswear-chill-knit-womens-tight-scoop-back-short-sleeve-mini-rib-top-CHZFHw/FN3664-509,Nike Sportswear Chill Knit,Women's Tight Scoop-Back Short-Sleeve Mini-Rib Top,$50,$42.97
181,https://www.nike.com/t/softball-womens-long-sleeve-t-shirt-XJxN6b/W12103P384-ROY,Nike Softball,Women's Long-Sleeve T-Shirt,$35,$24.97
182,https://www.nike.com/t/nikecourt-air-zoom-vapor-11-mens-hard-court-tennis-shoes-pG5rtb/DR6966-106,NikeCourt Air Zoom Vapor 11,Men's Hard Court Tennis Shoes,$170,$144.97
183,https://www.nike.com/t/georgetown-fast-break-menslong-sleeve-t-shirt-Dm5Nzv/FN6396-063,Georgetown Fast Break,Men's Nike College Long-Sleeve T-Shirt,$40,$32.97
184,https://www.nike.com/t/nj-ny-gotham-fc-nwsl-tie-dye-bucket-hat-tMjKNH/C142544269-GOT,NJ/NY Gotham FC,Nike NWSL Tie-Dye Bucket Hat,$36,$18.97
185,https://www.nike.com/t/ja-standard-issue-mens-dri-fit-jogger-basketball-pants-S263Wr/FN2994-010,Ja Standard Issue,Men's Dri-FIT Jogger Basketball Pants,$95,$52.97
186,https://www.nike.com/t/sportswear-essential-womens-oversized-bomber-jacket-plus-size-G90Xg6/FN2841-208,Nike Sportswear Essential,Women's Oversized Bomber Jacket (Plus Size),$135,$98.97
187,https://www.nike.com/t/clark-atlanta-womensboxy-t-shirt-VKC0ks/W11122P750H-CLK,Clark Atlanta,Women's Nike College Boxy T-Shirt,$35,$29.97
188,https://www.nike.com/t/force-1-low-lv8-2-easyon-baby-toddler-shoes-4VjwKp/FN0408-001,Nike Force 1 Low LV8 2 EasyOn,Baby/Toddler Shoes,$65,$57.97
189,https://www.nike.com/t/sportswear-club-fleece-big-kids-girls-5-french-terry-shorts-extended-size-w8KNtq/FD2920-010,Nike Sportswear Club Fleece,"Big Kids' (Girls') 5"" French Terry Shorts (Extended Size)",$35,$29.97
190,https://www.nike.com/t/zion-williamson-new-orleans-pelican-city-edition-2023-24-mens-dri-fit-nba-swingman-jersey-QHr1NP/DX8511-012,Zion Williamson New Orleans Pelican City Edition 2023/24,Men's Nike Dri-FIT NBA Swingman Jersey,$120,$89.97
191,https://www.nike.com/t/sportswear-club-fleece-womens-crew-neck-sweatshirt-jwWc29/HJ6516-051,Nike Sportswear Club Fleece,Women's Crew-Neck Sweatshirt,$65,$48.97
192,https://www.nike.com/t/air-jordan-legacy-312-low-mens-shoes-B931hr/CD7069-110,Air Jordan Legacy 312 Low,Men's Shoes,$145,$94.97
193,https://www.nike.com/t/jordan-deloris-jordan-flowers-little-kids-pullover-hoodie-set-lSpWzH/35C962-R3T,Jordan Deloris Jordan Flowers,Little Kids' Pullover Hoodie Set,$60,$42.97
194,https://www.nike.com/t/fusion-womens-long-sleeve-hydroguard-crop-swim-top-SSdqg4/NESSD180-001,Nike Fusion,Women's Long-Sleeve Hydroguard Crop Swim Top,$76,$64.97
195,https://www.nike.com/t/jr-phantom-luna-2-academy-little-big-kids-mg-soccer-cleats-nLpHdL/FJ2603-001,Nike Jr. Phantom Luna 2 Academy,Little/Big Kids' MG Soccer Cleats,$72,$53.97
196,https://www.nike.com/t/baylor-womensboxy-t-shirt-s5c7W3/W11122P750-BAY,Baylor,Women's Nike College Boxy T-Shirt,$35,$29.97
197,https://www.nike.com/t/running-division-womens-mid-rise-3-brief-lined-running-shorts-ZCnqkF/FN2715-440,Nike Running Division,"Women's Mid-Rise 3"" Brief-Lined Running Shorts",$75,$63.97
198,https://www.nike.com/t/air-trainer-1-mens-shoes-0vx2ft/FJ4182-200,Nike Air Trainer 1,Men's Shoes,$130,$77.97
199,https://www.nike.com/t/jordan-womens-oversized-graphic-t-shirt-MPz2MX/FN5703-607,Jordan,Women's Oversized Graphic T-Shirt,$52,$39.97
200,https://www.nike.com/t/sb-zoom-blazer-mid-skate-shoes-lCFcxG/864349-602,Nike SB Zoom Blazer Mid,Skate Shoes,$90,$53.97
201,https://www.nike.com/t/sb-vertebrae-mens-shoes-BnRw3l/FD4691-101,Nike SB Vertebrae,Men's Shoes,$85,$58.97
202,https://www.nike.com/t/trail-second-sunrise-mens-dri-fit-5-brief-lined-running-shorts-lW8M37/DV9311-222,Nike Trail Second Sunrise,"Men's Dri-FIT 5"" Brief-Lined Running Shorts",$75,$52.97
203,https://www.nike.com/t/jordan-dri-fit-sport-mens-golf-shorts-xpxdxX/FD1367-010,Jordan Dri-FIT Sport,Men's Golf Shorts,$80,$68.97
204,https://www.nike.com/t/oregon-statefitted-baseball-hat-7JkN7t/C16835C17-ORS,Oregon State,Nike College Fitted Baseball Hat,$35,$26.97
205,https://www.nike.com/t/marquee-mirrored-sunglasses-xHhwfv/NKFN0302-398,Nike Marquee,Mirrored Sunglasses,$175,$99.97
206,https://www.nike.com/t/sportswear-club-fleece-big-kids-girls-pants-blrF0J/DC7207-010,Nike Sportswear Club Fleece,Big Kids' (Girls') Pants,$40,$27.97
207,https://www.nike.com/t/one-se-womens-dri-fit-ultra-high-waisted-3-brief-lined-shorts-bbZmDH/FN3164-652,Nike One SE,"Women's Dri-FIT Ultra-High-Waisted 3"" Brief-Lined Shorts",$50,$30.97
208,https://www.nike.com/t/jordan-6-rings-big-kids-shoes-sGB7vH/323419-165,Jordan 6 Rings,Big Kids' Shoes,$135,$114.97
209,https://www.nike.com/t/memphis-club-fleece-menshoodie-5Rd5NL/M31777P738-MEM,Memphis Club Fleece,Men's Nike College Hoodie,$65,$51.97
210,https://www.nike.com/t/happy-camper-toddler-graphic-t-shirt-ZQq3fS/26M097-P63,Nike Happy Camper,Toddler Graphic T-Shirt,$20,$17.97
211,https://www.nike.com/t/air-alpha-force-88-mens-shoes-GCZj4m/FN6594-002,Nike Air Alpha Force 88,Men's Shoes,$130,$97.97
212,https://www.nike.com/t/infinity-flow-little-kids-shoes-KjQpsq/FD6061-102,Nike Infinity Flow,Little Kids' Shoes,$87,$73.97
213,https://www.nike.com/t/acg-lowcate-mens-shoes-7Px0Lq/DX2256-300,Nike ACG Lowcate,Men's Shoes,$115,$79.97
214,https://www.nike.com/t/windrunner-mens-repel-running-jacket-09L39f/FB7540-376,Nike Windrunner,Men's Repel Running Jacket,$125,$100.97
215,https://www.nike.com/t/blazer-low-77-big-kids-shoes-gjWLDZ/DA4074-123,Nike Blazer Low '77,Big Kids' Shoes,$70,$62.97
216,https://www.nike.com/t/zion-mens-shorts-BQB561/FN5346-348,Zion,Men's Shorts,$58,$43.97
217,https://www.nike.com/t/dri-fit-strike-mens-soccer-drill-top-kf39Xt/DV9225-010,Nike Dri-FIT Strike,Men's Soccer Drill Top,$75,$56.97
218,https://www.nike.com/t/universa-womens-medium-support-high-waisted-7-8-leggings-with-pockets-zLJ7L4/DQ5897-423,Nike Universa,Women's Medium-Support High-Waisted 7/8 Leggings with Pockets,$110,$66.97
219,https://www.nike.com/t/sportswear-chill-knit-womens-tight-cami-bodysuit-jDKz2z/FN3658-010,Nike Sportswear Chill Knit,Women's Tight Cami Bodysuit,$60,$51.97
220,https://www.nike.com/t/dri-fit-tour-mens-heathered-golf-polo-QQBQvg/FJ1643-343,Nike Dri-FIT Tour,Men's Heathered Golf Polo,$80,$71.97
221,https://www.nike.com/t/sportswear-tech-fleece-womens-oversized-dress-ZZk65N/FB8336-110,Nike Sportswear Tech Fleece,Women's Oversized Dress,$120,$92.97
222,https://www.nike.com/t/rise-365-mens-dri-fit-running-tank-khD7Mv/CZ9179-084,Nike Rise 365,Men's Dri-FIT Running Tank,$55,$38.97
223,https://www.nike.com/t/depaul-heritage86trucker-hat-mQQ0wh/C11218C307-DEP,DePaul Heritage86,Nike College Trucker Hat,$30,$23.97
224,https://www.nike.com/t/outdoor-play-easyon-big-kids-fleece-hoodie-jxBQm9/FD3240-700,Nike Outdoor Play EasyOn,Big Kids' Fleece Hoodie,$75,$44.97
225,https://www.nike.com/t/houston-womensboxy-t-shirt-W3hb6k/W11122P750-HOU,Houston,Women's Nike College Boxy T-Shirt,$35,$29.97
226,https://www.nike.com/t/solo-swoosh-mens-fleece-crew-dxFM6v/DX1361-100,Nike Solo Swoosh,Men's Fleece Crew,$90,$67.97
227,https://www.nike.com/t/jordan-everyday-essentials-crew-socks-dX03mH/FJ6823-436,Jordan Everyday Essentials,Crew Socks,$18,$15.97
228,https://www.nike.com/t/georgia-max90-menslong-sleeve-t-shirt-M70JK0/FQ5254-100,Georgia Max90,Men's Nike College Long-Sleeve T-Shirt,$45,$38.97
229,https://www.nike.com/t/stride-mens-dri-fit-7-unlined-running-shorts-K8hhLZ/DM4741-480,Nike Stride,"Men's Dri-FIT 7"" Unlined Running Shorts",$55,$38.97
230,https://www.nike.com/t/sportswear-big-kids-woven-shorts-S9gjBn/FN8756-361,Nike Sportswear,Big Kids' Woven Shorts,$40,$31.97
231,https://www.nike.com/t/minnesota-spotlight-menspants-lwvtGD/ZDO1787P399-MIN,Minnesota Spotlight,Men's Nike College Pants,$70,$58.97
232,https://www.nike.com/t/dri-fit-adv-fly-unstructured-aerobill-aeroadapt-cap-kv5CVX/FJ0736-406,Nike Dri-FIT ADV Fly,Unstructured AeroBill AeroAdapt Cap,$45,$30.97
233,https://www.nike.com/t/dri-fit-tour-mens-golf-polo-0TbmTf/DX6091-350,Nike Dri-FIT Tour,Men's Golf Polo,$80,$64.97
234,https://www.nike.com/t/acg-wolf-tree-big-kids-full-zip-hoodie-z8ChNg/FD8462-010,"Nike ACG ""Wolf Tree""",Big Kids' Full-Zip Hoodie,$105,$51.97
235,https://www.nike.com/t/giannis-antetokounmpo-milwaukee-bucks-2022-23-select-series-mens-dri-fit-nba-swingman-jersey-Pq528R/FD4095-280,Giannis Antetokounmpo Milwaukee Bucks 2022/23 Select Series,Men's Nike Dri-FIT NBA Swingman Jersey,$160,$110.97
236,https://www.nike.com/t/marquette-heritage86trucker-hat-ZNTrRr/C11218C307-MRQ,Marquette Heritage86,Nike College Trucker Hat,$30,$23.97
237,https://www.nike.com/t/blazer-low-77-jumbo-womens-shoes-PdFBP1/DQ1470-102,Nike Blazer Low '77 Jumbo,Women's Shoes,$100,$69.97
238,https://www.nike.com/t/air-more-uptempo-96-mens-shoes-zpkSSs/DZ5187-001,Nike Air More Uptempo '96,Men's Shoes,$170,$135.97
239,https://www.nike.com/t/oregon-state-womensboxy-t-shirt-h06K7t/W11122P750-ORS,Oregon State,Women's Nike College Boxy T-Shirt,$35,$29.97
240,https://www.nike.com/t/naomi-osaka-womens-mock-neck-cropped-tank-top-snlFkb/FN2265-072,Naomi Osaka,Women's Mock-Neck Cropped Tank Top,$65,$55.97
241,https://www.nike.com/t/winston-salem-club-fleece-menshoodie-nVRjvH/ZMD7953P250H-WNS,Winston-Salem Club Fleece,Men's Nike College Hoodie,$65,$50.97
242,https://www.nike.com/t/sportswear-tech-fleece-big-kids-boys-pants-gWpGFh/FD3287-247,Nike Sportswear Tech Fleece,Big Kids' (Boys') Pants,$90,$71.97
243,https://www.nike.com/t/tennessee-fast-break-menslong-sleeve-t-shirt-5hr5NH/FN6410-063,Tennessee Fast Break,Men's Nike College Long-Sleeve T-Shirt,$40,$32.97
244,https://www.nike.com/t/lacrosse-big-kids-boys-long-sleeve-t-shirt-xsT7cX/B12461P390-ROY,Nike Lacrosse,Big Kids' (Boys') Long-Sleeve T-Shirt,$25,$18.97
245,https://www.nike.com/t/universa-womens-medium-support-high-waisted-8-biker-shorts-with-pockets-gFdL6Q/DQ5994-620,Nike Universa,"Women's Medium-Support High-Waisted 8"" Biker Shorts with Pockets",$65,$39.97
246,https://www.nike.com/t/therma-fit-fly-unstructured-acg-cap-NKxznm/FN4411-133,Nike Therma-FIT Fly,Unstructured ACG Cap,$45,$25.97
247,https://www.nike.com/t/sportswear-icon-fleece-big-kids-oversized-sweatshirt-hnJm4S/FN7274-041,Nike Sportswear Icon Fleece,Big Kids' Oversized Sweatshirt,$55,$32.97
248,https://www.nike.com/t/tcu-legend-mens-dri-fitlong-sleeve-t-shirt-kfVVMk/M22419MM23-TCU,TCU Legend,Men's Nike Dri-FIT College Long-Sleeve T-Shirt,$40,$32.97
249,https://www.nike.com/t/nj-ny-gotham-fc-nwsl-beanie-rSC0nk/C122484272-GOT,NJ/NY Gotham FC,Nike NWSL Beanie,$32,$16.97
250,https://www.nike.com/t/tour-mens-dri-fit-golf-polo-0GQjWK/FD5744-533,Nike Tour,Men's Dri-FIT Golf Polo,$80,$64.97
251,https://www.nike.com/t/sportswear-club-fleece-big-kids-cargo-pants-extended-size-bW30Bf/FD3013-063,Nike Sportswear Club Fleece,Big Kids' Cargo Pants (Extended Size),$50,$41.97
252,https://www.nike.com/t/air-max-flyknit-racer-mens-shoes-m3NSDB/FD4610-700,Nike Air Max Flyknit Racer,Men's Shoes,$160,$96.97
253,https://www.nike.com/t/sportswear-everything-wovens-womens-mid-rise-open-hem-pants-lHt5Jv/FQ3588-019,Nike Sportswear Everything Wovens,Women's Mid-Rise Open-Hem Pants,$85,$72.97
254,https://www.nike.com/t/vapor-womens-flag-football-shorts-KjpMZV/CV0213-610,Nike Vapor,Women's Flag Football Shorts,$42,$34.97
255,https://www.nike.com/t/jordan-sport-womens-diamond-tank-top-ctK6KB/FB4629-100,Jordan Sport,Women's Diamond Tank Top,$42,$35.97
256,https://www.nike.com/t/jordan-23-toddler-jersey-set-8TzfTC/75C919-KR5,Jordan 23,Toddler Jersey Set,$44,$35.97
257,https://www.nike.com/t/air-max-1-lx-womens-shoes-FWHTjq/FJ3169-100,Nike Air Max 1 LX,Women's Shoes,$160,$111.97
258,https://www.nike.com/t/sportswear-tech-fleece-reimagined-mens-oversized-short-sleeve-sweatshirt-Nt1hVj/FB8165-010,Nike Sportswear Tech Fleece Reimagined,Men's Oversized Short-Sleeve Sweatshirt,$125,$75.97
259,https://www.nike.com/t/zenvy-womens-gentle-support-high-waisted-full-length-leggings-MBdhvm/DQ6013-386,Nike Zenvy,Women's Gentle-Support High-Waisted Full-Length Leggings,$100,$60.97
260,https://www.nike.com/t/tour-repel-mens-chino-slim-golf-pants-HDNjfx/FD5622-200,Nike Tour Repel,Men's Chino Slim Golf Pants,$100,$80.97
261,https://www.nike.com/t/villanova-mensmax90-t-shirt-bX5NpZ/M11274P251-VIL,Villanova,Men's Nike College Max90 T-Shirt,$40,$30.97
262,https://www.nike.com/t/shine-long-sleeve-tee-toddler-t-shirt-VGskVH/76L405-U5M,Nike Shine Long Sleeve Tee,Toddler T-Shirt,$24,$18.97
263,https://www.nike.com/t/pro-dri-fit-big-kids-girls-shorts-extended-size-9ZxVtS/DM8439-091,Nike Pro Dri-FIT,Big Kids' (Girls') Shorts (Extended Size),$27,$22.97
264,https://www.nike.com/t/air-big-kids-sweatshirt-Q7KtHp/FD3215-010,Nike Air,Big Kids' Sweatshirt,$75,$47.97
265,https://www.nike.com/t/heritage-waistpack-3l-fvQD5x/DB0490-208,Nike Heritage,Waistpack (3L),$27,$22.97
266,https://www.nike.com/t/jordan-sport-womens-diamond-shorts-KTG0Ql/FB4588-457,Jordan Sport,Women's Diamond Shorts,$50,$42.97
267,https://www.nike.com/t/air-force-1-07-mens-shoes-FhS7BP/FQ8077-104,Nike Air Force 1 '07,Men's Shoes,$135,$114.97
268,https://www.nike.com/t/jr-mercurial-superfly-9-academy-little-big-kids-turf-high-top-soccer-shoes-X4402S/DJ5616-700,Nike Jr. Mercurial Superfly 9 Academy,Little/Big Kids' Turf High-Top Soccer Shoes,$72,$58.97
269,https://www.nike.com/t/clark-atlanta-menslong-sleeve-t-shirt-zcHmwD/M12333P741H-CLK,Clark Atlanta,Men's Nike College Long-Sleeve T-Shirt,$40,$33.97
270,https://www.nike.com/t/mercurial-vapor-15-club-multi-ground-low-top-soccer-cleats-WGNRnc/DJ5963-040,Nike Mercurial Vapor 15 Club,Multi-Ground Low-Top Soccer Cleats,$65,$59.97
271,https://www.nike.com/t/cleveland-cavaliers-nba-cuffed-beanie-PmdQq0/C12975C182-CLE,Cleveland Cavaliers,Nike NBA Cuffed Beanie,$32,$25.97
272,https://www.nike.com/t/dri-fit-standard-issue-mens-golf-cardigan-w8gvRT/FB5464-440,Nike Dri-FIT Standard Issue,Men's Golf Cardigan,$95,$80.97
273,https://www.nike.com/t/kentuckycap-R3RJhV/C13869C826-KEN,Kentucky,Nike College Cap,$28,$19.97
274,https://www.nike.com/t/minnesota-heritage86logo-cap-XqVPB6/C11127C148-MIN,Minnesota Heritage86,Nike College Logo Cap,$26,$21.97
275,https://www.nike.com/t/sportswear-club-fleece-mens-pants-LBPlCp/FN1488-063,Nike Sportswear Club Fleece,Men's Pants,$70,$36.97
276,https://www.nike.com/t/strike-mens-dri-fit-soccer-1-2-zip-drill-top-FKZXl4/FN2403-100,Nike Strike,Men's Dri-FIT Soccer 1/2-Zip Drill Top,$75,$56.97
277,https://www.nike.com/t/swoosh-womens-soccer-long-sleeve-t-shirt-XqHlDR/W12103P385-WHT,Nike Swoosh,Women's Soccer Long-Sleeve T-Shirt,$35,$26.97
278,https://www.nike.com/t/golden-state-warriors-club-fleece-city-edition-mens-nba-pullover-hoodie-34hbKr/FB4818-010,Golden State Warriors Club Fleece City Edition,Men's Nike NBA Pullover Hoodie,$75,$59.97
279,https://www.nike.com/t/air-zoom-victory-track-field-distance-spikes-MsLPjj/CD4385-101,Nike Air Zoom Victory,Track & Field Distance Spikes,$190,$113.97
280,https://www.nike.com/t/sportswear-essentials-womens-woven-high-rise-pants-QJfbjg/FB8284-208,Nike Sportswear Essentials,Women's Woven High-Rise Pants,$90,$62.97
281,https://www.nike.com/t/futuremove-womens-light-support-non-padded-strappy-sports-bra-dtcRnk/FQ2640-405,Nike FutureMove,Women's Light-Support Non-Padded Strappy Sports Bra,$75,$39.97
282,https://www.nike.com/t/sportswear-windrunner-mens-therma-fit-water-resistant-puffer-jacket-41N5zB/FB8195-077,Nike Sportswear Windrunner,Men's Therma-FIT Water-Resistant Puffer Jacket,$150,$112.97
283,https://www.nike.com/t/air-max-bella-tr-5-womens-workout-shoes-tLCg4B/DD9285-506,Nike Air Max Bella TR 5,Women's Workout Shoes,$95,$81.97
284,https://www.nike.com/t/universa-womens-medium-support-high-waisted-7-8-leggings-with-pockets-dZq2vq/DQ5897-309,Nike Universa,Women's Medium-Support High-Waisted 7/8 Leggings with Pockets,$110,$66.97
285,https://www.nike.com/t/prairie-view-amadjustable-cap-cbBmFM/C11349C306H-PRV,Prairie View A&M,Nike College Adjustable Cap,$30,$23.97
286,https://www.nike.com/t/zenvy-womens-dri-fit-short-bodysuit-XbtX6L/FN3031-208,Nike Zenvy,Women's Dri-FIT Short Bodysuit,$110,$93.97
287,https://www.nike.com/t/oklahoma-city-thunder-icon-edition-2022-23-mens-dri-fit-nba-swingman-jersey-qq3CN7/DN2016-404,Oklahoma City Thunder Icon Edition 2022/23,Men's Nike Dri-FIT NBA Swingman Jersey,$120,$92.97
288,https://www.nike.com/t/dri-fit-club-unstructured-cap-t4fwgZ/FN4408-010,Nike Dri-FIT Club,Unstructured Cap,$30,$25.97
289,https://www.nike.com/t/ucla-club-menshoodie-fcLQ5g/FN7833-403,UCLA Club,Men's Nike College Hoodie,$70,$56.97
290,https://www.nike.com/t/michigan-state-menshockey-jersey-G53hQK/P34235J292-MSU,Michigan State,Men's Nike College Hockey Jersey,$130,$110.97
291,https://www.nike.com/t/air-max-1-mens-slides-6SDgRq/FJ4007-100,Nike Air Max 1,Men's Slides,$75,$59.97
292,https://www.nike.com/t/los-angeles-lakers-club-fleece-2023-24-city-edition-womens-nba-funnel-neck-hoodie-vp8RPj/DZ0392-504,Los Angeles Lakers Club Fleece 2023/24 City Edition,Women's Nike NBA Funnel-Neck Hoodie,$75,$59.97
293,https://www.nike.com/t/hyperdiamond-4-pro-womens-softball-cleats-J6R6wc/CZ5920-001,Nike Hyperdiamond 4 Pro,Women's Softball Cleats,$80,$68.97
294,https://www.nike.com/t/gt-cut-3-se-big-kids-basketball-shoes-hlfWgm/FQ2784-400,Nike G.T. Cut 3 SE,Big Kids' Basketball Shoes,$105,$89.97
295,https://www.nike.com/t/one-womens-high-waisted-8-biker-shorts-with-pockets-pNgjRn/FZ6758-361,Nike One,"Women's High-Waisted 8"" Biker Shorts with Pockets",$45,$38.97
296,https://www.nike.com/t/blazer-phantom-low-mens-shoes-WHvrcR/FN5820-100,Nike Blazer Phantom Low,Men's Shoes,$130,$103.97
297,https://www.nike.com/t/dri-fit-mens-soccer-jersey-Tv6xNl/FB6407-100,Nike Dri-FIT,Men's Soccer Jersey,$75,$35.97
298,https://www.nike.com/t/florida-menscrew-neck-t-shirt-wk0Tqm/FQ5492-480,Florida,Men's Nike College Crew-Neck T-Shirt,$35,$30.97
299,https://www.nike.com/t/clark-atlantaoffcourt-slides-x2H2wq/DX5639-002,Clark Atlanta,Nike College Offcourt Slides,$40,$22.97
300,https://www.nike.com/t/phantom-luna-2-elite-fg-high-top-soccer-cleats-mCmzLD/FJ2572-001,Nike Phantom Luna 2 Elite,FG High-Top Soccer Cleats,$285,$239.97
301,https://www.nike.com/t/outdoor-cushioned-crew-socks-XgM808/DQ6450-010,Nike Outdoor,Cushioned Crew Socks,$24,$15.97
302,https://www.nike.com/t/liverpool-fc-womens-soccer-t-shirt-7kJDmx/W119426555-LFC,Liverpool FC,Women's Nike Soccer T-Shirt,$30,$21.97
303,https://www.nike.com/t/club-little-kids-printed-bike-shorts-m8dxLP/36L656-E5D,Nike Club,Little Kids' Printed Bike Shorts,$22,$19.97
304,https://www.nike.com/t/manoa-baby-toddler-boot-lB3x8Z/BQ5374-700,Nike Manoa,Baby/Toddler Boot,$55,$37.97
305,https://www.nike.com/t/clemson-heritage86hat-PjL6Pm/C12985C972-CLM,Clemson Heritage86,Nike College Hat,$28,$21.97
306,https://www.nike.com/t/sportswear-phoenix-fleece-womens-high-waisted-loose-shorts-2HL1XB/FD1409-509,Nike Sportswear Phoenix Fleece,Women's High-Waisted Loose Shorts,$55,$41.97
307,https://www.nike.com/t/victory-mens-dri-fit-golf-polo-GxLlrb/FD5829-065,Nike Victory,Men's Dri-FIT Golf Polo,$68,$54.97
308,https://www.nike.com/t/portland-trail-blazers-2023-24-city-edition-mens-dri-fit-nba-1-2-zip-long-sleeve-top-Ldv9n4/FD9192-010,Portland Trail Blazers 2023/24 City Edition,Men's Nike Dri-FIT NBA 1/2-Zip Long-Sleeve Top,$85,$69.97
309,https://www.nike.com/t/georgia-dna-3-mens-dri-fitshorts-981ZqJ/FD4561-121,Georgia DNA 3.0,Men's Nike Dri-FIT College Shorts,$55,$41.97
310,https://www.nike.com/t/ucla-menscrew-neck-top-R1nJ1b/FN8054-121,UCLA,Men's Nike College Crew-Neck Top,$70,$54.97
311,https://www.nike.com/t/team-hustle-d-11-se-baby-toddler-shoes-8hlTTJ/FJ1392-001,Nike Team Hustle D 11 SE,Baby/Toddler Shoes,$55,$46.97
312,https://www.nike.com/t/offcourt-clemson-slide-GwtMfd/DD0518-002,Nike Offcourt (Clemson),Slide,$40,$28.97
313,https://www.nike.com/t/air-penny-2-mens-shoes-67X3rk/DV0817-001,Nike Air Penny 2,Men's Shoes,$200,$110.97
314,https://www.nike.com/t/sportswear-tech-fleece-big-kids-boys-sweatshirt-extended-size-WWzg2B/FD3294-363,Nike Sportswear Tech Fleece,Big Kids' (Boys') Sweatshirt (Extended Size),$70,$41.97
315,https://www.nike.com/t/readyset-baby-coveralls-HJ17Qp/66L345-GEH,Nike ReadySet,Baby Coveralls,$35,$27.97
316,https://www.nike.com/t/air-big-kids-boys-joggers-HpK7gh/FV3666-100,Nike Air,Big Kids' (Boys') Joggers,$50,$24.97
317,https://www.nike.com/t/alabama-standard-issue-mensfleece-crew-neck-sweatshirt-ZNMwQV/M33275P981-ALA,Alabama Standard Issue,Men's Nike College Fleece Crew-Neck Sweatshirt,$80,$63.97
318,https://www.nike.com/t/retro-sportswear-little-kids-graphic-t-shirt-mXbFq0/86L835-B68,Nike Retro Sportswear,Little Kids' Graphic T-Shirt,$20,$17.97
319,https://www.nike.com/t/oregon-menscrew-neck-long-sleeve-t-shirt-xpJ98S/FQ5232-002,Oregon,Men's Nike College Crew-Neck Long-Sleeve T-Shirt,$40,$32.97
320,https://www.nike.com/t/sportswear-club-mens-t-shirt-ShrJfX/AR4997-718,Nike Sportswear Club,Men's T-Shirt,$30,$18.97
321,https://www.nike.com/t/sportswear-club-fleece-big-kids-girls-crew-neck-sweatshirt-3qMJ7S/FJ6161-010,Nike Sportswear Club Fleece,Big Kids' (Girls') Crew-Neck Sweatshirt,$50,$29.97
